participant,recording,participant_group,picture_id,media_code,aoi_hit_column,aoi_name,semantic_class_auto,aoi_size,duration_of_interval_ms,total_duration_of_fixations_ms,average_duration_of_fixations_ms,minimum_duration_of_fixations_ms,maximum_duration_of_fixations_ms,number_of_fixations,time_to_first_fixation_ms,duration_of_first_fixation_ms,last_aoi_viewed,aoi_at_interval_end,total_duration_of_visit_ms,average_duration_of_visit_ms,number_of_visits,revisit_count,total_duration_of_glances_ms,number_of_glances,aoi_hit_sample_count,aoi_pupil_sum,aoi_pupil_count,aoi_average_pupil_diameter,baseline_period_media_code,baseline_pupil_mean,baseline_pupil_count,aoi_pupil_expansion_rate_vs_baseline_pct
S018,R018,PUB,31,Image_025,AOI hit [Image_025 - AOI_027],AOI_027,riparian_vegetation,731528,2200,1400.0,466.6666666666667,317.0,708.0,3,5.0,375.0,False,False,1400.0,700.0,2,1,1400.0,2,158,556.949,158,3.524993670886076,zhidaoyu,3.8949584487534623,361.0,-9.49855518961414
S018,R018,PUB,31,Image_025,AOI hit [Image_025 - AOI_028],AOI_028,riparian_vegetation,158620,2200,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.8949584487534623,361.0,
S018,R018,PUB,31,Image_025,AOI hit [Image_025 - AOI_029],AOI_029,riparian_vegetation,307532,2200,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.8949584487534623,361.0,
S018,R018,PUB,31,Image_025,AOI hit [Image_025 - AOI_031],AOI_031,river,6602529,2200,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.8949584487534623,361.0,
S018,R018,PUB,31,Image_025,AOI hit [Image_025 - AOI_041],AOI_041,upland_vegetation,326250,2200,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.8949584487534623,361.0,
S018,R018,PUB,31,Image_025,AOI hit [Image_025 - AOI_042],AOI_042,upland_vegetation,134224,2200,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.8949584487534623,361.0,
S019,R019,PUB,1,Image_001,AOI hit [Image_001 - AOI_018],AOI_018,human_activities,5350,9300,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,1,Image_001,AOI hit [Image_001 - AOI_019],AOI_019,human_activities,7717,9300,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,1,Image_001,AOI hit [Image_001 - AOI_027],AOI_027,riparian_vegetation,53370,9300,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,1,Image_001,AOI hit [Image_001 - AOI_028],AOI_028,riparian_vegetation,62191,9300,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,1,Image_001,AOI hit [Image_001 - AOI_031],AOI_031,river,2089099,9300,742.0,185.5,142.0,225.0,4,4171.0,225.0,False,False,742.0,247.33333333333331,3,2,742.0,3,89,230.81,82,2.814756097560976,zhidaoyu,2.5259794285714285,875.0,11.432265271964836
S019,R019,PUB,1,Image_001,AOI hit [Image_001 - AOI_036],AOI_036,traditional_building,218800,9300,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,1,Image_001,AOI hit [Image_001 - AOI_037],AOI_037,traditional_building,16676,9300,475.0,475.0,475.0,475.0,1,1179.0,475.0,False,False,475.0,475.0,1,0,475.0,1,57,151.602,56,2.7071785714285714,zhidaoyu,2.5259794285714285,875.0,7.173421161217466
S019,R019,PUB,1,Image_001,AOI hit [Image_001 - AOI_041],AOI_041,upland_vegetation,174994,9300,275.0,275.0,275.0,275.0,1,6496.0,275.0,False,False,275.0,275.0,1,0,275.0,1,33,86.668,33,2.6263030303030304,zhidaoyu,2.5259794285714285,875.0,3.971671368216169
S019,R019,PUB,2,Image_012,AOI hit [Image_012 - AOI_002],AOI_002,traditional_building,1113399,8316,600.0,150.0,92.0,192.0,4,487.0,183.0,False,False,600.0,300.0,2,1,600.0,2,72,167.821,65,2.5818615384615384,zhidaoyu,2.5259794285714285,875.0,2.2122947343919623
S019,R019,PUB,2,Image_012,AOI hit [Image_012 - AOI_018],AOI_018,human_activities,36310,8316,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,2,Image_012,AOI hit [Image_012 - AOI_019],AOI_019,human_activities,27638,8316,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,2,Image_012,AOI hit [Image_012 - AOI_020],AOI_020,human_activities,26420,8316,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,2,Image_012,AOI hit [Image_012 - AOI_021],AOI_021,human_activities,61864,8316,258.0,129.0,75.0,183.0,2,1337.0,183.0,False,False,258.0,258.0,1,0,258.0,1,31,13.38,5,2.676,zhidaoyu,2.5259794285714285,875.0,5.939105035127524
S019,R019,PUB,2,Image_012,AOI hit [Image_012 - AOI_022],AOI_022,human_activities,44668,8316,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,2,Image_012,AOI hit [Image_012 - AOI_023],AOI_023,human_activities,45749,8316,442.0,442.0,442.0,442.0,1,3304.0,442.0,False,False,442.0,442.0,1,0,442.0,1,53,141.845,53,2.676320754716981,zhidaoyu,2.5259794285714285,875.0,5.951803266686861
S019,R019,PUB,2,Image_012,AOI hit [Image_012 - AOI_031],AOI_031,river,2833371,8316,692.0,230.66666666666663,192.0,300.0,3,3788.0,192.0,False,False,692.0,692.0,1,0,692.0,1,83,178.548,64,2.7898125,zhidaoyu,2.5259794285714285,875.0,10.444783058972996
S019,R019,PUB,2,Image_012,AOI hit [Image_012 - AOI_033],AOI_033,sign,75675,8316,217.0,217.0,217.0,217.0,1,6213.0,217.0,False,False,217.0,217.0,1,0,217.0,1,26,53.407,21,2.543190476190476,zhidaoyu,2.5259794285714285,875.0,0.6813613533179561
S019,R019,PUB,2,Image_012,AOI hit [Image_012 - AOI_035],AOI_035,sign,53882,8316,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,3,Image_023,AOI hit [Image_023 - AOI_027],AOI_027,riparian_vegetation,10615,6884,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,3,Image_023,AOI hit [Image_023 - AOI_031],AOI_031,river,62158,6884,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,3,Image_023,AOI hit [Image_023 - AOI_033],AOI_033,sign,9205,6884,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,3,Image_023,AOI hit [Image_023 - AOI_041],AOI_041,upland_vegetation,16849,6884,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,4,Image_026,AOI hit [Image_026 - AOI_018],AOI_018,human_activities,10859,6733,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,4,Image_026,AOI hit [Image_026 - AOI_027],AOI_027,riparian_vegetation,662477,6733,75.0,75.0,75.0,75.0,1,2313.0,75.0,False,False,75.0,75.0,1,0,75.0,1,9,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,4,Image_026,AOI hit [Image_026 - AOI_028],AOI_028,riparian_vegetation,46746,6733,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,4,Image_026,AOI hit [Image_026 - AOI_029],AOI_029,riparian_vegetation,135520,6733,183.0,183.0,183.0,183.0,1,1963.0,183.0,False,False,183.0,183.0,1,0,183.0,1,22,39.778,14,2.841285714285714,zhidaoyu,2.5259794285714285,875.0,12.482535770000611
S019,R019,PUB,4,Image_026,AOI hit [Image_026 - AOI_031],AOI_031,river,42288,6733,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,5,Image_027,AOI hit [Image_027 - AOI_012],AOI_012,commercial_building,794126,4783,2042.0,408.4,342.0,558.0,5,238.0,367.0,True,True,2042.0,1021.0,2,1,2042.0,2,210,558.194,209,2.670784688995215,zhidaoyu,2.5259794285714285,875.0,5.732638151597348
S019,R019,PUB,5,Image_027,AOI hit [Image_027 - AOI_027],AOI_027,riparian_vegetation,516054,4783,67.0,67.0,67.0,67.0,1,2463.0,67.0,False,False,67.0,67.0,1,0,67.0,1,8,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,5,Image_027,AOI hit [Image_027 - AOI_028],AOI_028,riparian_vegetation,20262,4783,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,5,Image_027,AOI hit [Image_027 - AOI_029],AOI_029,riparian_vegetation,12876,4783,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,5,Image_027,AOI hit [Image_027 - AOI_031],AOI_031,river,26631,4783,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.5259794285714285,875.0,
S019,R019,PUB,6,Image_028,AOI hit [Image_028 - AOI_010],AOI_010,birds,62962,6483,1558.0,311.6,75.0,875.0,5,488.0,875.0,True,True,1558.0,519.3333333333334,3,2,1558.0,3,161,358.684,140,2.5620285714285718,zhidaoyu,2.5259794285714285,875.0,1.4271352509600772
S019,R019,PUB,6,Image_028,AOI hit [Image_028 - AOI_027],AOI_027,riparian_vegetation,2568165,6483,2241.0,249.0,75.0,875.0,9,488.0,875.0,True,True,2241.0,747.0,3,2,2241.0,3,243,479.585,187,2.5646256684491977,zhidaoyu,2.5259794285714285,875.0,1.5299506971688046
S019,R019,PUB,6,Image_028,AOI hit [Image_028 - AOI_031],AOI_031,river,10735011,6483,1142.0,190.33333333333331,100.0,292.0,6,338.0,108.0,False,False,1142.0,380.6666666666667,3,2,1142.0,3,137,383.129,137,2.7965620437956207,zhidaoyu,2.5259794285714285,875.0,10.711988077322566
S019,R019,PUB,7,Image_029,AOI hit [Image_029 - AOI_018],AOI_018,human_activities,230712,7383,475.0,237.5,142.0,333.0,2,464.0,333.0,False,False,475.0,475.0,1,0,475.0,1,57,142.5,54,2.638888888888889,zhidaoyu,2.5259794285714285,875.0,4.469927943210386
S019,R019,PUB,7,Image_029,AOI hit [Image_029 - AOI_019],AOI_019,human_activities,73980,7383,392.0,392.0,392.0,392.0,1,1789.0,392.0,False,False,392.0,392.0,1,0,392.0,1,47,60.512,23,2.6309565217391304,zhidaoyu,2.5259794285714285,875.0,4.155896599168736
S019,R019,PUB,7,Image_029,AOI hit [Image_029 - AOI_027],AOI_027,riparian_vegetation,3422143,7383,734.0,146.8,67.0,192.0,5,281.0,158.0,False,False,734.0,367.0,2,1,734.0,2,88,212.905,79,2.695,zhidaoyu,2.5259794285714285,875.0,6.691288516318644
